"new.Vd"	"new.ke"
0.185774832524192	0.240083919142593
0.30447960581718	0.183307112469231
0.193305542070439	0.267414365349347
0.924729796735114	0.253508544827599
0.602765112101648	0.832678029814866
0.480231534893296	0.421210236827583
0.321622572592742	0.324746157264033
0.502167406034093	0.948520002444212
0.523523371337621	0.0789849339267673
0.421821223972595	0.797262990004404
0.570063395629669	0.187700467891606
0.322982740002606	0.930243883340175
0.64350465566463	0.645118705136519
0.205421474258215	0.329240405390406
0.210614693485624	0.653450175232681
0.118150460550906	0.272211696538176
0.486398612234415	0.128034966926979
0.746662216502863	0.641202750322648
0.631085687428118	0.291018441899918
0.636054723028206	0.795561000475226
0.170536310369166	0.167908565783682
0.887108417258357	0.24770026738209
0.878304490234534	0.161649376003262
0.894640636149458	0.283252892197797
0.76773797338748	0.0732173452730642
0.510495768950775	0.191125084732684
0.899332371863023	0.419149655790318
0.530774067925747	0.083788015752751
0.65995853869261	0.90689067594028
0.134707974446765	0.617493806294104
0.560134800275944	0.63789634431133
0.361573273685923	0.336430196872087
0.916044263977005	0.556760656853654
0.466255984953159	0.233606171723772
0.85479168903719	0.186672430042963
0.2124207412907	0.801351723680327
0.196458500915514	0.227680743090158
0.123992676160642	0.882840306726216
0.935420411777656	0.870835466727995
0.791762314008715	0.303949587760604
0.190618078153029	0.621655165556545
0.615081952706986	0.878718570652509
0.496163281700152	0.305829225351084
0.474227368223559	0.566968934783968
0.336846661821895	0.836176416621386
0.707126129660938	0.628821096684456
0.779063658652275	0.628319533393239
0.630140115313184	0.467305611193428
0.935840362656122	0.757474373045879
0.390737690315258	0.165132596329302
0.77133925883641	0.342890021933075
0.301266749402977	0.552803746261712
0.424976181657004	0.647605045805146
0.372567598358676	0.139085497950811
0.0605438774502087	0.884546079199524
0.195604147487009	0.445821324461694
0.0823945548570698	0.836673792656737
0.68065681382115	0.794083386713346
0.0742424960990639	0.955967822098203
0.605440613102549	0.298603491642007
0.0970271026450197	0.332833218680968
0.561466142274226	0.244141393496127
0.747448212996153	0.563875700271889
0.605016231919915	0.309752216125934
0.336789097355329	0.293296635904089
0.578741017702034	0.7007404287391
0.94068442066887	0.966391028655059
0.630186824123345	0.111840866324275
0.844031501958892	0.307441114893725
0.319231901563193	0.649894217756484
0.842245103228911	0.802493482561014
0.933323769382289	0.619046480667942
0.927562561738934	0.934254509056135
0.188446203994641	0.601393606719222
0.515922772763712	0.198078067914448
0.52466214085768	0.239528069921797
0.69276099013763	0.192828440916431
0.36118790925734	0.489583048114308
0.547056526996038	0.717094884613361
0.408097766848907	0.756933421190219
0.385100200295397	0.299580161461188
0.0646033282577856	0.467514788969906
0.328523950628696	0.729736706785037
0.0995392295976644	0.790095486127264
0.682292711744314	0.876421673770853
0.506315359086487	0.0799796308543734
0.370918562016123	0.623256000079429
0.938508316090247	0.401578446211893
0.947269387282617	0.368543174840077
0.814221894745748	0.906609722079032
0.801079538971665	0.698717534920794
0.15026456017318	0.524206242008235
0.857043693062783	0.882449589574282
0.887470146096347	0.309393255648792
0.282798637241696	0.957092215800525
0.0774964361388015	0.609207258872401
0.890390892046002	0.565104707240383
0.167896100361622	0.767487526172887
0.238192409335769	0.101675961313225
0.622845372857542	0.191902351368196
0.587416745826739	0.196393907489528
0.342441548761325	0.969485894891801
0.365282089740379	0.524634311901121
0.796908490162736	0.9457732390303
0.854936526536101	0.595237278826179
0.699823230508557	0.215028601920666
0.346443342426961	0.117995968507652
0.719320626344589	0.255030978429516
0.351633962110107	0.395712748196639
0.604370348377054	0.594431126150483
0.317648689169362	0.781564561323768
0.366467739520043	0.445278759830157
0.647181165083424	0.100273414550535
0.644903728828721	0.870211694413195
0.745065419373464	0.686040601500501
0.857031370818571	0.140203217635255
0.538917805277598	0.258884149741421
0.208293665683368	0.422845472338975
0.314011893465563	0.698183860250546
0.194926431216651	0.0711268734841481
0.229700025960091	0.200703336184318
0.873672962552602	0.355965649305437
0.211750825548766	0.651515836968409
0.771006471254221	0.164472253283557
0.0765020862359638	0.794501065432705
0.564293054828127	0.447655327840158
0.0725645347189011	0.943044666450838
0.905849251142645	0.495172538619818
0.630178317155814	0.0789661644091697
0.508531378527793	0.753190373834656
0.782784653093486	0.646718669505606
0.183870173697165	0.84438382710018
0.17176949713984	0.8170212365137
0.879405618808607	0.320829731498315
0.57564515236412	0.452111954536054
0.156549891713821	0.673498918765358
0.63839841122336	0.177209152159412
0.481890092577481	0.319359178607617
0.875862166795456	0.149489930944823
0.762652709808565	0.537021469203528
0.182179466714829	0.151006019897083
0.35037024133094	0.462993981671674
0.703054391783667	0.770673577586746
0.960669706015642	0.559760949912944
0.60531634890497	0.606948213787361
0.817487138232452	0.775100175353889
0.709255292687834	0.406210148831087
0.533934639842238	0.737759619535792
0.38353780637139	0.86788327633267
0.337934715374961	0.496762240198724
0.806151466353516	0.604536705067816
0.0720062037088903	0.926091184524514
0.899002526302733	0.0916220267795569
0.953353627161205	0.763554191064204
0.800431639107523	0.849067149192837
0.370968718350228	0.485250625600114
0.217268995391669	0.323037978294917
0.0936356869011449	0.753379767375407
0.445005769624205	0.523084067868754
0.54565962180384	0.497844495420666
0.930218203881393	0.461247613021412
0.68999516055515	0.0685262265001915
0.186677455079169	0.800505929080018
0.173156092196589	0.567911290906801
0.317605483488369	0.742288320600154
0.65293535488402	0.671376604712752
0.889134444598751	0.112243372601739
0.128615228232523	0.680933207708779
0.116343206070325	0.524196769744368
0.508097640081064	0.648760065642338
0.462118426075928	0.885520010173968
0.431287266209927	0.563147978537147
0.687863276031623	0.437296210761141
0.942809303778456	0.174598529810678
0.333655986205526	0.272576161531165
0.218231604189256	0.620444215077739
0.769200451462383	0.804271300234433
0.399852540483465	0.356408713436468
0.879579190518107	0.337103543043104
0.848316569913339	0.112975836642738
0.864919375107375	0.34487445908397
0.191944201263954	0.501460672990041
0.70439900047248	0.622229889045531
0.327678149662905	0.448854375926535
0.253389348681991	0.73900026020719
0.139710491974768	0.582765309100129
0.157949285029207	0.0861718038888981
0.155970738232095	0.789264550355798
0.384688155047655	0.281782351655746
0.624367055331894	0.301345075011418
0.253449229611676	0.835051581987204
0.171893721950384	0.426001100306101
0.839614575481152	0.55977847924315
0.131778278372787	0.0665524958391377
0.729647178393451	0.82132962366399
0.297840359868278	0.439306052272494
0.879174925157455	0.210990143844762
0.344140438768632	0.703530385591079
0.338585739241738	0.843650733278185
0.512267090871654	0.853946599097006
0.486212880041358	0.18055762234632
0.946810851854349	0.177012743522636
0.826760164413518	0.650737677397975
0.562544779166707	0.746044712159136
0.661552890034617	0.209991288190923
0.159922521316716	0.949148480019328
0.943825528861016	0.0915500331031118
0.940592927115705	0.754807691459277
0.209940896751744	0.760466891354447
0.308321067714364	0.108490260247254
0.513109018638655	0.559712379916562
0.8681925853063	0.130404727638877
0.315319314264597	0.850661581793892
0.188168293082523	0.364177439082848
0.183780060375207	0.583119261775104
0.672192800694588	0.138360436072047
0.457625177003881	0.768710153574861
0.367200270747096	0.827276707779165
0.4109500642411	0.668565928747305
0.308405359337776	0.372118927197387
0.64863957281374	0.274202645684185
0.918021206647629	0.0953632991235707
0.0854333309003398	0.831081816453754
0.301721496304049	0.406742256713522
0.170717577083538	0.877957178841416
0.184545711885588	0.366993974694195
0.212463168077292	0.592335734703191
0.672737715469713	0.700475827041349
0.754347960788013	0.378612127457552
0.266637309309438	0.591754685726242
0.908549251721383	0.738051017797494
0.175517724239941	0.333972271291797
0.861057629308779	0.796072169736348
0.415916146866744	0.35746474375165
0.835160894371009	0.885543837952859
0.91378590389508	0.666404400714576
0.100271588954022	0.7920791563846
0.327736980833344	0.199586321437291
0.235382395504589	0.329838653477709
0.0668187217190598	0.554854880371128
0.298611984095941	0.922032099949996
0.704367484736892	0.857811748809391
0.348061035747123	0.638844250299351
0.368535011404123	0.315083009077304
0.900131633993715	0.962883217063091
0.599853803664538	0.643702256139312
0.679742104080412	0.930111396197056
0.391401297812928	0.252758027703435
0.605265985946906	0.0665169196000896
0.716739214228599	0.273308987089449
0.154575419473813	0.424319010621535
0.433253943187157	0.756930773257073
0.356148457854335	0.495005991779245
0.800120469320266	0.906544558481815
0.660355650356829	0.883397239860147
0.610358821103943	0.339832192056433
0.316364901012159	0.157365614822855
0.321009458641165	0.506106159679976
0.113088584445331	0.566290271668794
0.469179177743334	0.779318341160249
0.372974070657003	0.459507977790277
0.952359290949048	0.790489935338388
0.552940335735245	0.100461608569268
0.0764576780919828	0.544460049514683
0.780565939536909	0.354190891541578
0.643423310907511	0.126063976813924
0.266856055209142	0.389679518216854
0.483173948134957	0.0888532461538903
0.209119650969016	0.141413623283239
0.378905230193967	0.525071806579455
0.538012747466522	0.576491775088792
0.351719979391123	0.856270269974397
0.415254363810203	0.21472699409571
0.2130483562003	0.28279426493923
0.875861107347421	0.808678152302143
0.905811732359653	0.933803324412268
0.783778614812879	0.238846972419905
0.215926151115617	0.923522302092935
0.124643060567332	0.239569868175662
0.531440101411979	0.148590265584961
0.43167375938245	0.795847239557382
0.466294010501951	0.4210934233111
0.149079695396066	0.322377319932858
0.546128604274361	0.513376840973714
0.140483825009966	0.75051037359356
0.592314337559126	0.89176409564296
0.577679868020904	0.080760023187926
0.144200221067579	0.194932790668386
0.955538620361403	0.399103891900995
0.0692984000742181	0.50122100853324
0.280849448528946	0.733636342861921
0.593020452091838	0.906661360927096
0.551955964232139	0.289534591219682
0.787739828248766	0.17069042107161
0.293343735938206	0.0729308119524575
0.709390142519476	0.642492397877041
0.869192462242116	0.24480408917203
0.479746867747464	0.413245233482666
0.19729080434484	0.0790914107740949
0.552548409679499	0.334297084992233
0.722950864423116	0.632389951683703
0.464566927171242	0.102537980332407
0.9497191974176	0.287322074133209
0.823761494481204	0.686266390549156
0.355848660388698	0.284758786703251
0.407917145281519	0.80810863845183
0.656975935089651	0.757723035408175
0.888318517118782	0.147184648054419
0.683549665746738	0.194737612638154
0.334685272829038	0.454734676855568
0.664643101542789	0.376559014371004
0.450211582171297	0.174670484950828
0.589965599187922	0.06162779921498
0.567501107709152	0.343591836632264
0.503604170905001	0.203216048027298
0.210106201817811	0.127218902333002
0.127891952747904	0.907338159822392
0.501914156881717	0.260066540993373
0.328396508297638	0.779469459430956
0.562471077389875	0.559010856475116
0.918450520055836	0.598556431621891
0.274397713297795	0.893708196577211
0.303746447556966	0.598567465137969
0.362165132540285	0.646026236158693
0.510517446142197	0.0769994128627379
0.560673128570055	0.425560406689475
0.912273869769749	0.565592629321931
0.829375418838255	0.860773377190441
0.498558241493296	0.534144271502604
0.394067964533725	0.450090667106395
0.921505847078545	0.47326216097233
0.226756588234286	0.353156081098788
0.289938638992124	0.810557000643755
0.475916560595395	0.425155397894828
0.394256861590832	0.542067008622516
0.467687410248096	0.0937645581221654
0.229976354440185	0.615721348146383
0.783209977458684	0.694190106405795
0.444254958390095	0.406034697977317
0.420141139062594	0.115741442175776
0.482646309945332	0.487739893323891
0.795273088684704	0.805311943922567
0.323000286189196	0.270525648473529
0.558837104914994	0.699720316166927
0.0856813938123651	0.521964006199537
0.943959409603114	0.585505427451611
0.355326130297231	0.189062478730222
0.369386917149604	0.345053328809692
0.709039032805059	0.547076813399121
0.466613047586027	0.902852403732803
0.805178088045497	0.472636327072208
0.671751702138092	0.733948221141735
0.0833374958338623	0.305853830668919
0.532402003349208	0.376351283728207
0.913456919583898	0.384845212198252
0.773701507171005	0.939958209429783
0.431003354567289	0.203353592580079
0.782733278499455	0.800620740838243
0.409954973356516	0.90999425585073
0.611335394606135	0.674960930650499
0.886155671437534	0.550115933372324
0.536609186918656	0.367221510650582
0.438325698698314	0.426287391763553
0.405877407672549	0.0873210926764443
0.22082804782979	0.162196901171454
0.570214839829676	0.856375474698178
0.678688186027279	0.181723516231719
0.749195007747208	0.822115469628447
0.0806097054908551	0.204945043195796
0.812554061730924	0.549174018181351
0.163682775995463	0.892056687465266
0.573209800219486	0.705420232957721
0.263698311365964	0.409325656044168
0.766687243788493	0.267196450053498
0.772881205202718	0.608105693347287
0.487047606299857	0.0736325163654544
0.531733868870104	0.488926578072654
0.117847569202131	0.831959160356749
0.660305475698275	0.312737249664077
0.435938420219362	0.820894150331422
0.663634506171087	0.943576973189071
0.455033445063654	0.228121775230037
0.958208177290138	0.109005677655846
0.401899534784909	0.587154368470799
0.668647129738088	0.764214812167414
0.469444542515961	0.839260766281961
0.0861346031447177	0.927096675234122
0.523155263063829	0.071817570781622
0.283217980464579	0.275981287097521
0.561989009788307	0.157946332941228
0.719582386255761	0.603656220350333
0.900003068394989	0.689505828144627
0.0933135885809378	0.273454600631402
0.188623900390199	0.26845949500286
0.958027290755429	0.842979182983673
0.517631255093565	0.599490835428975
0.127304060820836	0.283894564515121
0.329557194490713	0.382285613607219
0.343272970300209	0.300631586156862
0.687745395903614	0.24057197684635
0.825034621389664	0.544521160839522
0.238778332753626	0.322091780891241
0.578495281573794	0.80278801184345
0.539678752248952	0.523903826837255
0.342034483551224	0.74035559213105
0.552899796998788	0.0791850460930995
0.82446954087423	0.597300937657251
0.214047887288468	0.397580301784416
0.527270767939989	0.52827626471618
0.507590318650483	0.184751266081759
0.597009115131243	0.108152990594351
0.936903138579455	0.808246237508984
0.948272035633392	0.79549971350153
0.762362468016575	0.273846167497994
0.708365632890284	0.694636577060131
0.919243629173518	0.791043885209534
0.0985060862041787	0.604887738991042
0.398547077451724	0.104200384570422
0.168661131789495	0.293582463009833
0.47679192563763	0.192688525849245
0.20379428950529	0.583740565850861
0.666083007477026	0.300645862683127
0.953166176050571	0.331068774379324
0.148492235883872	0.438084918843897
0.708654357754889	0.119708103301956
0.215555134520063	0.244591317726372
0.725097310986163	0.39472368012298
0.325461543628602	0.696022903449194
0.939232085492489	0.170857970920389
0.59089383005522	0.724263901412663
0.489897242645038	0.886954691948445
0.191142211739106	0.327023133223214
0.091351470600271	0.334156052798311
0.749758621464209	0.21558693470986
0.112067583210954	0.618150733661512
0.522328759849212	0.11811956398622
0.450824627037595	0.707953288557882
0.398174751605875	0.862781165845688
0.487185050410116	0.763624578990726
0.552394646067611	0.352624729890343
0.703623338125986	0.73609337359112
0.787810539770379	0.354189759724209
0.699756052446234	0.54599424158342
0.853565950628515	0.73995959699707
0.643060565799786	0.284198353153716
0.20457001756705	0.30812292776551
0.931972968504057	0.377942492906584
0.592425071573233	0.482268163135436
0.294929729435786	0.908997727916847
0.932304295185337	0.459075423422367
0.122047629826521	0.725981353151124
0.562933086670318	0.53315239283431
0.502060267824529	0.744740204924269
0.224509555189423	0.10416962302625
0.817508871871602	0.1261108503617
0.740122177857699	0.415625026192792
0.501947177749643	0.920438803211555
0.56695356158526	0.621350453537227
0.347442997152504	0.57945935530478
0.399223851592646	0.113495983583124
0.556781584268441	0.555708880221542
0.696924085714392	0.175555945108506
0.546231871812645	0.150126960809604
0.503077041376808	0.60502209865744
0.461078908301662	0.63625151879811
0.712864683440795	0.589275380166964
0.179994945105914	0.676878653171534
0.094385203207518	0.892783762599303
0.369486315280364	0.738280245092703
0.334241849595015	0.474739187321847
0.374877912045099	0.291593856274412
0.571891081449759	0.186887420199832
0.629128883327068	0.859711979471976
0.321595024837577	0.0796822153950675
0.787864746018363	0.695464887040852
0.760183442899891	0.315559078586826
0.67944828417645	0.644092326903449
0.883562976094661	0.711064996007123
0.741961858609426	0.612104147129662
0.809584107684751	0.187679959556768
0.320390285826333	0.192813890377947
0.200573820440924	0.360794516383766
0.0955330917738335	0.591293320900384
0.0615267714129635	0.628267478097701
0.428348525229993	0.323585541786496
0.662724784050521	0.956522690879011
0.741657786913376	0.156746967409461
0.91665880175934	0.525521508959869
0.163102061565548	0.251749731296071
0.253483722754307	0.897213618918895
0.484627747161009	0.486054195066606
0.526572389694815	0.634529209783231
0.618567776644564	0.22651518794092
0.685334755858302	0.739086244049035
0.0622560777475987	0.318008880034847
0.545517090026129	0.624802805652335
0.560542323176021	0.598685550565091
0.518285995032246	0.965237071227322
0.471317457710228	0.587652573994575
0.878401088515845	0.664789669705683
0.907151374069627	0.363436996325544
0.474445566496048	0.378808249733463
0.603218743317582	0.403011597818682
0.386504009803019	0.681222873540473
0.714334466020241	0.678291066077347
0.140821178539372	0.536802510447009
0.740860338481895	0.821749828746195
0.131590688670342	0.950038591997487
0.786766695951741	0.172531269219934
0.321927322925286	0.642624052763934
0.385127295626233	0.632365899925905
0.74375272955812	0.521889471682522
0.16460453601534	0.795630641308605
0.923164452153548	0.554215238341695
0.306075052413617	0.165351621300119
0.618037534276906	0.627527028314444
0.860943002507678	0.181894757474314
0.480939492402212	0.173443679660928
0.782836899046667	0.702117559644315
0.760557732831808	0.794668487323952
0.345291202588452	0.753152332763088
0.060989380825145	0.901665783069261
0.696026502172295	0.795388523090486
0.0944183201208324	0.315331482377557
0.919243396853203	0.496973312853792
0.260314100921856	0.956887005559159
0.285287487510199	0.516181993900344
0.313472071623536	0.246204539432533
0.842154454496038	0.675498910953297
0.326262311734135	0.833468579336377
0.237200726588094	0.565819800141601
0.625000190745072	0.530435380504593
0.683268292356241	0.359171446631636
0.579259624044506	0.274801764776915
0.650950731952333	0.745068543737603
0.9347006442666	0.340047459844951
0.431964926453808	0.22861677819609
0.227397265948593	0.165473374062487
0.368044705593611	0.779289677395711
0.376152144318029	0.0954624323582826
0.631198299803572	0.296145869242291
0.148206141525531	0.409801044461936
0.469145019495808	0.23402617603401
0.962601653106784	0.396270532322673
0.357672006473735	0.328553489333801
0.579428033946255	0.574569902996556
0.843186871230335	0.931332626285752
0.788495079475833	0.568095473744342
0.957725598499628	0.476294018450753
0.58313956602107	0.557841147283615
0.838121425859074	0.955944540214672
0.559489720691959	0.481699801328723
0.260649402112961	0.932212430763112
0.24866716700154	0.205394108343444
0.643787156324687	0.153937694079985
0.865639782921021	0.650380078465616
0.197417101081889	0.942547140528462
0.536855937631625	0.188216976452194
0.240819946407058	0.304080708674969
0.31979758004542	0.138284054580677
0.551464925022411	0.0576225113081316
0.72219299659109	0.926039443693659
0.588200758645756	0.643693364261854
0.114092210310685	0.653238582231179
0.179248173675642	0.324979706585685
0.497065507225398	0.817044695323536
0.903824045243073	0.661926648038587
0.410278705712081	0.919700720749087
0.824649254433571	0.954707499173869
0.430502316737747	0.906819870927561
0.82485823129564	0.479082289712419
0.209151445783858	0.770557924630173
0.269320456660639	0.54921517643465
0.639900688316728	0.597887081515618
0.883000065868005	0.694047914503594
0.455111469304218	0.438489360239506
0.672584712217151	0.0636792626926178
0.294854373614139	0.258039690498248
0.0927306017087079	0.407224624671728
0.940191570287442	0.846706315913984
0.429920609628193	0.714431276562411
0.32543043882405	0.421648174353947
0.436126611047988	0.614157985592766
0.711107223860357	0.475138842765119
0.402437911733592	0.229670950465717
0.15593728368554	0.570752196572968
0.787976004912093	0.110632331070493
0.210629512278058	0.65010789086628
0.644232874748618	0.313096278910409
0.290497140398449	0.366681726167879
0.1408718353205	0.310158453398048
0.481504727727647	0.864827722439412
0.945779788601776	0.460703947657032
0.173106308248991	0.447219106562817
0.571604548147142	0.275085018254302
0.443493650616657	0.0867828428324897
0.120725832759968	0.271915775265155
0.909945856982368	0.422253658322565
0.679189533055572	0.138840096057133
0.820600105336408	0.427541120510398
0.213970003324721	0.702648324079121
0.399077474840009	0.423722713620455
0.483223503132254	0.817382553027524
0.839186955294168	0.136281790667509
0.0676454452483178	0.582129427233701
0.191026146574062	0.534930634832788
0.746370659773679	0.9461052043006
0.335274495279613	0.875742338506049
0.512777790740899	0.368334999220173
0.569878226018262	0.968743600263265
0.951004348955943	0.659187057911124
0.517082453850222	0.595866404918169
0.68636553602973	0.558701284411579
0.180656621585774	0.714986283094505
0.380866973260618	0.768929459796758
0.333587300062104	0.879596979732761
0.253143523459016	0.664185716117659
0.427801856152148	0.259427974147858
0.267697854073121	0.2376950878616
0.627418442176793	0.452433935712362
0.553229386016791	0.754450262853083
0.311450046174327	0.120650061713194
0.963281960706997	0.29036505987164
0.45188281826801	0.657113177168152
0.350956706478488	0.332220270381064
0.105850396926547	0.896951301720836
0.901872810300172	0.472874150941885
0.346184849744003	0.733695135196019
0.545512785254968	0.934381701610407
0.678075353261214	0.677517102491995
0.910495794130931	0.498452157222215
0.611198733813418	0.160471285061168
0.220897713804675	0.477509703571138
0.651461718904614	0.466739389960796
0.701676619211975	0.575477031410256
0.0976852410318204	0.669696656879714
0.496752249293446	0.409135604831511
0.57610208829967	0.115165601560053
0.135416072232498	0.116298617172862
0.716250731806087	0.878301778693749
0.400756043875755	0.862314150875112
0.31370384873407	0.853457669962006
0.0884102703528904	0.885787200403616
0.105411207904024	0.731601662472978
0.3812638222744	0.0808883803473522
0.95340556623252	0.37537791653337
0.816603041906153	0.0898538776709099
0.411843176196362	0.769125848420209
0.721202813920732	0.500190541407666
0.838402832107204	0.799547263375229
0.598324490004947	0.734631491792588
0.156355147051188	0.769417857301214
0.876381145103182	0.746375255205956
0.717554117224425	0.0884849351960898
0.108417085663613	0.700774478216984
0.515639488154235	0.447215131788843
0.273411413304389	0.533898588996568
0.953812947170772	0.15702253768644
0.790953940203671	0.70802968878513
0.321084535594184	0.418849159982313
0.495199992581063	0.220604708196108
0.409947874001553	0.889145579315189
0.715066023523981	0.533901836477817
0.900798680590295	0.949286873222227
0.363201508198094	0.481009617777545
0.643255969089457	0.619013808277104
0.846638716373612	0.638828477670631
0.0785924783091774	0.891209906676459
0.723211632918403	0.0895007317032345
0.344689385343813	0.298225133356625
0.608186561078994	0.653413830183905
0.637123893131149	0.202769998291498
0.22512798639063	0.167208085802906
0.7060300535798	0.201265069109586
0.780968535687685	0.621366907044792
0.555934521443172	0.361017228277338
0.846714130959872	0.872308577917695
0.677128417975767	0.359738117525344
0.39219027782141	0.372643115977675
0.0829612805710325	0.36198066630837
0.444848541848932	0.688814538963729
0.540886616526585	0.0669166031471792
0.676614826213577	0.951188411351038
0.71811210070178	0.265107587421028
0.490776066585013	0.386238807682234
0.638459014599717	0.124704897714428
0.659413419189157	0.765960301083033
0.5183745065446	0.796969556557934
0.231597656834319	0.86694672300938
0.097952658985251	0.117949526523798
0.888471494043113	0.46887224933211
0.862848859163924	0.76985041209494
0.274577384731965	0.522817278118502
0.629697036663055	0.585804347316772
0.0611965136578811	0.868847003492368
0.112509063000242	0.653597172248912
0.414892222356169	0.791116970463791
0.225196827554679	0.165262540289866
0.907602318120943	0.200537701653268
0.426423038665604	0.538416371940828
0.683435824790691	0.844012431748434
0.797234862292103	0.703193842379271
0.30947571252613	0.078014315796238
0.813172425742485	0.313192049054987
0.590746748759108	0.574775670843206
0.275429078377213	0.557150269866222
0.627089844364049	0.32402796783313
0.346260304559801	0.584513548570409
0.686042253360358	0.666038189026763
0.891743357710967	0.624641483566882
0.349772601639448	0.515285708237416
0.197472202279118	0.057244455990416
0.170388559704097	0.274971020016424
0.09411376061531	0.103489324141166
0.705407193127554	0.130531330225893
0.0868488802716931	0.0640926310954563
0.107304302108028	0.214200909372294
0.146770185036642	0.3760764447892
0.687807252714415	0.896537887755748
0.838431270388471	0.348106367837121
0.422766554920928	0.529016974672655
0.231814627158092	0.831936674322225
0.43921243248153	0.346978721330857
0.904211964352613	0.0704263856257867
0.291703940173027	0.701033610102845
0.776349359737583	0.0598093393765426
0.167409029553569	0.397043723265958
0.696388480812545	0.528190572132077
0.432713893658585	0.415915767847127
0.175830347766828	0.436872266167977
0.28091214194563	0.616647117694334
0.830705332582635	0.176380417853631
0.461935971431752	0.773547235909957
0.669072776992717	0.790760652384195
0.20566646624532	0.817174092111293
0.845633750927841	0.142086591968893
0.419447481785264	0.181127077008292
0.765788419660128	0.0693014157952104
0.191996934815981	0.719853261291037
0.5164383728434	0.309886589631333
0.471959737444764	0.385095657875499
0.686006971845164	0.793380491933362
0.821782199962318	0.707606100173652
0.610320326491378	0.907521905773318
0.316893510397587	0.0813717223583156
